IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
74,60,77,82	217,214,275,224	87,70,79,88	279,229,259,255	206	257
224,271,280,285	299,318,325,299	309,253,251,293	349,311,292,359	284	298
146,139,178,199	132,109,142,130	159,142,132,160	114,121,109,130	271	257
28,42,36,40	29,24,18,27	43,44,46,39	32,27,27,27	219	209
80,72,60,89	36,32,20,34	97,80,78,95	35,35,24,36	289	202
395,413,441,427	271,261,318,297	396,333,396,341	259,262,282,238	298	224
2,1,3,2	0,0,2,2	3,3,2,0	0,0,2,2	236	298
2,1,3,2	0,1,2,1	3,3,2,0	3,1,2,1	236	196
1,1,2,2	0,1,1,1	3,2,1,0	0,1,1,1	236	196
1,1,1,1	0,0,2,2	3,2,1,0	0,0,2,2	211	298
1,1,1,1	0,1,2,1	3,2,1,0	3,1,2,1	211	196
0,0,2,2	0,1,2,1	0,0,2,2	3,1,2,1	298	196
189,184,183,196	244,306,246,244	252,216,207,224	292,261,335,345	284	298
189,184,183,196	66,62,48,52	252,216,207,224	77,59,63,74	284	289
108,99,102,117	85,90,92,90	112,99,126,122	110,78,88,66	220	228
2,4,2,0	110,83,99,81	5,4,2,1	95,100,99,90	203	209
53,56,55,56	114,98,112,102	61,26,57,29	123,115,99,95	211	234
60,66,51,51	91,94,82,105	61,58,57,49	88,103,95,87	222	211
9,3,7,9	87,93,80,103	4,4,2,3	87,101,95,85	222	211
84,78,102,110	86,78,82,62	118,108,102,76	78,93,93,105	298	240
86,79,101,111	7,7,2,3	120,108,101,76	9,8,15,10	298	240
41,69,59,64	126,131,149,121	54,43,45,42	118,87,114,119	298	298
37,57,53,61	2,4,5,3	43,37,38,33	1,1,2,6	298	239
38,56,53,61	109,100,121,118	43,37,38,33	90,111,110,101	298	298
38,56,53,61	3,3,3,1	43,37,38,33	5,2,1,4	298	298
37,57,53,61	109,121,106,116	43,37,38,33	128,88,110,103	298	298
0,3,4,2	8,7,2,6	1,5,2,5	5,15,6,4	262	258
0,3,1,2	123,142,146,127	0,4,1,1	117,90,113,111	262	298
2,8,4,2	106,118,103,116	8,3,6,8	126,86,112,100	239	298
3,3,3,1	109,100,121,118	5,2,1,4	90,111,110,101	298	298
0,0,0,1	109,101,121,118	3,0,3,1	90,110,110,101	298	298
100,107,98,86	109,100,121,118	107,117,110,92	90,111,110,101	298	298
6,4,6,3	95,132,111,140	9,1,8,7	113,114,121,108	298	298
112,121,109,118	94,132,111,140	133,87,117,106	114,114,121,108	298	298
257,268,273,224	199,179,194,212	243,249,255,244	209,205,208,242	283	257
40,52,35,44	121,137,141,134	23,34,26,21	127,99,107,97	243	298
119,126,128,121	95,79,124,99	132,118,141,104	89,94,100,82	286	217
109,99,124,141	86,64,103,84	142,105,140,156	77,85,96,75	269	217
127,165,134,146	144,176,155,156	116,129,128,141	174,143,150,175	264	280
5,6,6,4	68,50,50,46	4,5,8,14	59,46,37,61	209	193
66,43,48,47	74,40,51,66	36,40,40,49	41,55,62,78	298	295
85,73,73,104	39,55,78,70	92,62,77,86	57,44,61,52	298	267
0,0,0,0	8,15,9,19	1,2,0,2	12,3,7,7	227	298
0,0,0,0	41,48,35,51	1,2,0,2	43,42,30,35	227	284
19,7,17,25	50,42,35,51	26,9,9,13	38,41,43,29	264	264
13,10,8,14	34,19,20,31	19,8,13,7	22,31,29,20	264	264
1,2,2,0	30,19,17,31	6,1,5,0	21,29,29,19	188	264
2,5,2,1	50,42,35,51	3,0,6,1	38,41,43,29	188	264
2,5,2,1	19,7,17,25	3,0,6,1	26,9,9,13	188	264
4,2,1,1	11,6,19,24	3,0,0,1	11,7,10,12	188	264
0,0,0,0	11,6,19,24	2,2,0,1	11,7,10,12	227	264
0,0,0,0	4,2,1,1	2,2,0,1	3,0,0,1	227	188
0,0,0,0	0,4,2,4	1,2,0,1	1,1,2,2	227	188
28,32,35,25	23,22,33,15	42,27,27,31	32,23,30,20	298	239
19,26,32,27	23,34,28,19	34,25,31,18	32,38,26,20	266	298
34,34,24,39	0,1,7,0	36,31,24,27	0,2,0,0	298	242
5,2,6,4	10,26,14,13	4,3,9,2	20,7,10,9	223	179
5,2,6,4	24,44,36,32	4,3,9,2	37,30,35,17	223	182
8,4,8,3	6,5,4,5	3,6,7,6	13,1,17,2	298	216
9,2,13,6	40,36,23,17	9,13,9,9	23,16,42,16	225	298
17,13,8,21	19,17,16,15	10,12,9,14	11,7,18,11	231	225
45,42,37,36	85,83,71,99	43,22,28,53	69,62,77,74	212	298
35,36,32,40	14,6,13,9	49,31,47,42	17,6,18,5	230	269
63,61,45,49	80,106,96,89	58,43,54,53	120,113,119,116	269	298
16,20,23,24	96,113,112,103	29,17,38,24	142,119,137,124	212	298
5,13,5,7	77,74,61,69	14,9,3,11	53,76,100,94	298	294
20,22,32,29	57,76,61,68	25,14,29,26	67,80,79,83	227	298
38,18,21,25	8,14,9,15	37,27,40,25	16,17,15,11	248	223
22,24,13,14	23,33,23,17	23,26,18,15	9,20,19,17	209	185
11,10,5,7	3,0,1,2	9,5,8,9	1,0,0,1	298	274
2,4,2,3	5,14,4,10	3,1,2,4	6,3,8,9	216	250
5,0,3,2	6,14,4,10	3,3,2,0	6,3,8,8	216	250
7,9,17,14	6,14,4,12	17,13,8,15	7,4,9,8	287	250
97,101,106,112	73,76,66,61	111,81,101,99	80,60,66,59	227	182
143,180,154,167	209,220,194,202	131,120,123,115	171,165,179,191	270	281
113,106,89,99	159,159,115,125	80,59,73,62	106,94,99,116	221	236
45,69,69,54	99,105,110,104	39,35,40,37	74,88,84,107	196	221
30,36,27,29	22,32,35,32	12,12,20,19	24,18,23,21	258	235
75,52,58,52	49,59,39,40	52,50,58,43	51,47,39,47	276	230
14,20,17,16	47,54,39,37	12,14,18,14	47,40,36,47	271	230
37,64,44,40	71,58,60,49	39,43,35,30	45,55,49,51	232	276
27,24,33,35	51,43,36,36	36,27,34,25	38,33,44,28	271	232
22,27,23,23	29,47,47,34	42,20,23,44	41,50,47,46	256	237
4,4,0,5	29,47,48,32	3,1,0,2	41,49,47,46	256	237
27,27,40,35	29,47,48,32	26,27,33,34	41,49,47,46	298	237
20,17,29,24	55,75,49,69	22,18,24,25	71,68,62,78	204	256
8,15,9,23	22,19,25,16	20,3,14,9	15,20,18,12	297	298
232,250,248,245	206,214,203,195	321,243,300,277	257,240,263,231	267	212
1,0,0,2	26,22,35,27	1,0,4,2	31,24,42,31	262	259
23,33,23,23	26,22,35,27	26,18,25,32	31,24,42,31	225	259
13,11,15,8	155,149,169,144	6,11,8,8	168,150,150,181	288	288
23,24,14,30	4,3,1,1	25,32,9,35	1,2,0,0	222	275
31,49,34,38	55,55,66,72	56,33,42,54	88,55,77,76	252	298
84,88,100,83	87,114,86,80	91,51,49,84	110,105,95,116	275	256
27,41,34,41	8,7,6,6	23,33,23,37	7,11,9,12	247	298
18,30,23,40	58,71,88,81	23,27,25,18	64,66,77,83	298	298
0,7,0,2	58,71,87,82	7,1,4,4	63,66,76,80	298	298
11,14,27,16	2,0,0,3	16,27,12,15	5,3,0,1	254	242
45,25,21,22	30,23,23,28	23,13,16,30	32,25,26,36	298	298
23,21,21,31	28,15,8,21	19,33,25,27	22,11,21,18	298	257
26,23,14,22	33,33,23,19	31,18,41,24	27,25,29,43	281	279
21,17,16,19	17,12,16,13	19,24,15,8	19,17,13,18	298	298
21,34,44,23	38,54,57,37	54,35,44,46	74,54,61,42	227	263
82,102,115,96	96,88,105,81	146,158,133,124	112,87,109,118	298	248
4,5,10,6	25,34,24,16	9,2,0,4	26,21,21,15	278	226
24,19,29,17	25,34,24,16	31,30,21,31	26,21,21,15	250	226
19,17,33,21	3,0,5,3	17,16,27,20	2,5,4,2	185	182
192,219,210,223	164,197,194,212	191,182,201,195	189,149,180,181	298	275
64,54,47,75	189,191,222,178	60,60,55,50	188,162,202,188	234	298
11,19,15,7	14,18,31,20	9,13,8,14	11,9,16,9	298	223
77,85,80,85	2,3,4,0	96,67,80,58	3,2,2,1	298	298
77,85,80,85	0,0,0,0	96,67,80,58	3,3,1,0	298	298
0,1,1,1	2,5,2,6	0,0,4,1	1,0,1,0	298	298
2,1,1,3	0,2,0,1	0,0,4,1	0,0,0,0	298	261
36,48,52,48	101,107,111,131	44,43,28,36	72,71,80,119	243	265
169,144,165,136	5,0,1,1	98,109,96,119	1,0,0,1	298	265
169,144,165,136	131,123,113,127	98,109,96,119	133,95,67,125	298	298
13,42,34,29	12,10,11,12	21,37,28,23	31,9,9,7	258	200
0,0,1,1	78,124,124,116	1,0,0,0	84,94,60,112	189	227
31,53,42,41	89,84,106,73	33,29,18,36	51,63,79,93	227	298
27,17,25,16	25,17,27,36	35,24,33,45	51,33,24,22	298	254
17,17,23,21	23,16,19,17	22,32,24,14	19,15,18,30	254	206
89,94,73,91	147,190,180,155	103,65,102,85	209,176,181,206	216	274
38,73,40,35	6,2,3,4	31,22,32,45	2,2,4,3	298	298
39,73,40,35	43,38,55,39	31,23,32,45	40,32,42,47	298	298
0,0,3,0	26,32,27,31	0,1,1,2	33,11,33,32	254	258
21,30,31,25	33,35,30,36	25,16,26,21	38,17,40,39	254	258
0,2,0,1	42,54,56,44	3,0,0,1	57,31,45,46	298	254
8,5,1,2	8,8,10,4	4,1,6,0	12,12,13,10	263	239
8,10,8,11	4,8,5,2	5,8,8,8	3,1,3,7	298	220
1,10,6,6	40,33,62,51	8,4,6,2	55,48,42,42	298	205
45,45,52,65	54,73,53,61	50,50,53,41	61,48,46,81	257	293
39,20,27,39	40,40,45,39	63,40,48,42	67,45,34,33	298	290
8,12,11,15	40,37,44,39	9,16,9,18	68,44,34,33	229	290
113,143,126,161	0,0,0,1	138,102,120,136	2,0,0,1	200	167
113,143,126,161	0,0,0,0	138,102,120,136	1,0,1,1	200	191
24,32,27,40	119,138,115,111	28,36,24,27	129,108,127,107	200	282
23,33,26,41	154,133,137,154	25,31,24,25	134,122,120,149	200	297
23,33,26,41	5,4,8,6	25,31,24,25	6,9,8,1	200	282
0,0,0,1	0,0,0,0	2,0,0,1	1,0,1,1	167	191
0,3,8,5	2,0,1,3	4,3,3,3	2,1,2,1	167	191
5,4,8,6	154,133,137,154	6,9,8,1	134,122,120,149	282	297
27,24,28,19	11,16,24,24	22,27,27,22	24,17,22,20	298	249
2,3,7,6	13,13,13,12	7,10,13,17	16,10,9,6	271	272
0,0,1,0	13,13,13,12	1,0,0,2	16,10,9,6	287	272
3,3,7,6	6,8,13,13	8,10,13,15	20,7,13,7	271	267
68,72,74,83	104,114,114,91	65,57,43,75	88,90,97,106	298	298
66,59,74,76	43,69,69,45	77,67,77,83	77,65,49,73	233	295
1,0,0,0	52,59,63,60	0,0,1,2	50,56,82,76	298	258
0,0,0,0	76,92,92,93	0,0,0,1	83,80,58,65	230	298
0,0,1,1	123,129,133,134	0,0,0,2	114,121,94,117	230	298
9,10,10,17	8,11,6,7	1,9,15,6	2,1,6,8	209	246
69,68,75,105	16,22,17,27	45,76,46,61	19,15,19,13	298	297
69,68,75,105	63,79,58,46	45,76,46,61	41,44,31,58	298	218
56,68,61,63	33,31,41,30	64,68,69,57	50,41,58,49	287	233
216,211,242,235	299,263,284,304	206,236,250,262	337,298,301,296	272	298
142,143,145,151	101,108,92,91	141,128,127,156	99,95,97,96	298	298
138,138,146,148	72,78,83,89	140,127,122,155	78,62,52,66	298	298
131,145,152,159	7,7,5,4	128,109,123,118	6,2,7,7	281	298
131,145,149,159	177,202,154,160	128,110,123,118	157,128,127,149	281	298
14,13,18,11	88,104,94,80	24,4,17,6	72,49,47,57	214	274
22,23,26,16	0,7,0,0	18,21,16,16	0,0,0,0	287	298
166,171,137,146	277,258,228,259	164,127,156,177	276,183,197,226	245	298
194,193,175,172	186,205,176,173	180,127,154,161	215,150,167,169	298	248
1,2,0,0	63,78,82,89	0,1,0,1	44,49,50,40	235	248
95,115,107,129	83,62,94,85	93,80,105,105	88,76,94,87	246	226
121,127,116,93	157,170,180,158	134,122,105,136	171,183,177,164	243	278
4,5,6,2	83,101,95,77	0,4,0,0	71,54,45,75	245	298
6,4,6,8	87,80,75,87	7,4,6,4	113,72,68,109	174	275
37,61,56,45	69,61,61,58	53,35,32,50	43,34,48,57	298	298
0,0,0,2	1,4,0,0	0,0,0,0	0,0,1,1	208	298
0,6,1,1	3,0,0,2	0,0,0,0	1,1,2,0	208	227
0,0,1,0	0,4,0,1	1,2,0,0	0,0,3,1	254	298
0,0,1,0	3,0,0,3	2,1,0,0	1,1,2,0	254	227
22,9,24,16	17,18,20,18	22,14,33,29	15,15,26,15	296	298
26,33,30,19	20,15,17,18	34,19,27,24	12,17,24,15	293	298
3,2,1,1	44,51,73,54	2,0,5,1	62,63,51,57	218	161
36,33,27,31	1,2,7,2	31,41,41,45	2,3,6,5	298	161
32,41,31,31	1,2,7,2	34,38,34,43	2,3,6,5	202	161
182,178,172,190	371,405,400,338	138,121,127,149	312,311,301,311	239	266
5,5,2,8	369,404,392,338	1,2,3,2	309,311,298,309	239	266
3,5,9,4	281,325,300,313	4,1,4,11	246,254,217,267	231	239
365,373,329,359	281,325,300,313	240,274,287,262	246,254,217,267	237	239
36,26,25,29	0,0,0,2	30,25,26,27	0,0,0,0	192	167
36,26,25,29	5,14,7,16	30,25,26,27	17,19,11,19	192	199
29,44,38,37	4,0,7,4	35,30,37,40	10,2,7,7	185	161
0,0,0,0	3,0,0,0	0,0,2,0	1,0,3,0	298	234
28,28,22,29	33,45,48,42	29,21,37,34	47,53,48,62	219	266
0,3,1,1	82,98,104,95	4,0,3,5	84,112,90,111	266	266
97,97,89,82	132,127,138,140	90,104,94,126	166,140,185,140	250	298
50,40,33,32	42,53,47,25	39,35,27,33	36,51,41,48	298	298
49,32,42,30	61,69,61,42	34,36,34,37	53,38,33,54	298	298
9,13,10,9	1,8,2,5	9,15,8,8	8,4,5,3	243	199
1,2,1,0	15,13,12,15	1,0,0,0	18,9,12,23	298	216
53,35,42,36	15,13,12,14	40,39,46,53	18,9,12,23	298	216
0,0,2,0	0,0,0,1	1,0,0,0	1,0,0,0	298	284
2,1,0,0	0,0,0,1	0,1,0,0	1,0,0,0	183	284
2,1,0,0	0,0,2,0	0,1,0,0	1,0,0,0	183	298
137,128,166,140	142,173,229,199	116,123,84,115	147,149,128,147	261	298
146,180,222,182	134,153,173,153	122,138,107,140	141,130,89,130	298	266
111,148,183,164	197,214,263,229	115,115,103,121	228,198,137,203	266	298
117,107,109,105	67,53,59,52	114,112,100,141	83,62,43,74	298	210
7,23,10,6	4,2,2,7	4,6,3,13	2,5,2,1	225	188
16,4,9,6	27,24,40,32	11,6,18,15	38,27,26,23	298	245
163,199,173,166	250,257,263,242	182,128,148,175	244,206,234,269	251	295
15,11,13,6	13,15,22,11	21,16,11,13	20,24,27,12	230	161
85,67,70,61	13,15,22,11	67,86,88,69	20,24,27,12	185	161
17,21,18,24	25,29,37,24	16,10,18,4	9,13,13,16	298	293
48,56,66,54	0,1,1,0	53,68,47,64	4,0,0,0	298	261
43,52,35,35	0,0,0,1	52,29,44,33	0,0,0,0	240	208
124,110,115,118	29,32,28,22	94,91,135,118	21,13,36,28	298	201
92,105,118,118	100,117,103,110	85,91,110,115	123,110,126,119	298	298
104,87,75,90	92,88,77,94	79,78,82,92	78,71,106,91	290	298
179,175,216,202	244,246,330,268	164,196,164,155	286,298,304,247	255	298
4,2,6,10	7,5,13,15	4,6,1,10	17,8,12,13	298	298
11,16,15,10	73,82,81,71	17,8,14,18	89,54,87,78	298	298
47,30,41,33	73,82,81,71	26,31,27,33	89,54,87,78	298	298
104,114,91,93	28,13,15,17	149,114,127,123	27,26,23,31	298	247
2,13,0,3	37,41,38,41	7,4,1,2	47,33,61,44	260	244
33,47,41,39	37,41,38,41	40,38,23,33	47,33,61,44	247	244
37,28,14,26	77,91,59,74	33,29,40,36	90,82,97,104	244	254
7,5,3,9	3,5,3,7	4,9,7,5	11,3,11,13	269	213
0,2,0,2	22,19,20,20	1,1,0,0	32,29,24,33	278	298
21,13,27,12	27,34,20,27	4,11,12,9	27,8,19,32	298	298
207,160,183,199	236,240,242,249	150,153,162,141	213,204,208,220	278	298
57,49,59,70	236,240,239,247	56,71,53,38	214,204,207,218	204	298
26,31,20,29	16,15,11,14	21,29,16,18	22,16,18,16	237	227
0,1,0,0	139,164,191,176	0,0,0,0	159,169,174,202	265	298
0,1,0,0	155,182,217,222	0,0,0,0	186,204,206,240	265	298
0,1,0,0	127,143,179,167	0,0,0,0	143,161,147,198	265	298
0,1,0,0	120,141,176,164	1,0,0,0	139,155,145,191	265	298
0,2,0,1	139,164,191,176	0,0,0,0	159,169,174,202	258	298
3,6,9,8	155,182,217,222	12,3,9,10	186,204,206,240	258	298
0,1,0,1	127,143,179,167	1,0,0,2	143,161,147,198	258	298
0,2,0,0	120,141,176,164	0,1,1,0	139,155,145,191	258	298
19,23,15,12	132,124,156,137	20,15,29,11	185,149,174,168	298	269
35,41,41,58	132,126,154,137	47,50,61,49	188,150,174,169	298	269
1,0,1,2	531,485,635,678	3,1,1,2	568,418,407,448	239	242
0,0,0,2	4,2,2,7	0,2,4,4	13,3,4,7	297	290
157,139,170,165	186,170,196,194	124,92,103,119	182,155,153,165	270	298
10,10,7,8	67,71,67,62	8,1,6,4	64,58,65,57	294	216
10,10,8,8	97,107,100,103	8,3,6,3	104,81,84,81	294	242
40,53,34,40	45,44,35,29	55,38,49,56	64,36,47,46	240	254
124,138,172,149	6,6,6,4	125,113,136,115	3,5,5,3	297	298
124,138,172,149	101,88,115,111	125,113,136,115	100,97,96,123	297	233
43,30,45,46	133,130,133,134	42,28,45,36	133,120,144,144	211	297
3,8,7,5	60,51,75,61	10,0,10,4	54,51,57,49	293	211
31,26,27,29	76,69,67,68	23,19,21,41	41,55,39,68	206	237
59,39,55,47	58,60,64,35	52,38,65,50	66,35,49,62	250	213
11,21,15,15	22,23,27,27	30,24,13,15	32,34,23,33	298	298
1,0,2,0	1,0,0,0	0,0,0,0	0,1,0,0	298	276
55,58,63,50	32,33,50,30	70,64,64,53	49,43,42,34	284	256
45,55,64,66	39,45,55,39	59,62,59,57	45,44,48,38	298	284
39,50,70,42	29,24,29,31	41,40,33,46	23,33,28,19	255	223
0,0,0,1	17,26,23,32	0,0,0,0	39,29,30,23	182	211
6,9,7,9	16,26,23,32	10,5,11,7	39,29,30,24	179	211
6,9,8,9	18,25,10,10	10,4,11,9	17,23,31,16	179	176
12,7,20,20	20,20,35,28	16,26,17,17	50,23,55,22	198	219
34,23,51,36	20,31,32,37	50,48,36,32	38,47,29,38	198	217
27,36,47,40	7,14,15,11	32,41,40,30	25,20,23,18	298	219
53,40,58,41	8,8,19,11	73,46,51,51	13,8,13,10	298	188
4,5,4,0	4,10,11,10	5,3,3,5	19,10,19,18	217	238
3,1,3,0	2,5,5,4	3,1,3,0	1,5,0,3	216	251
3,1,3,0	1,5,4,3	3,1,3,0	1,4,0,3	216	237
18,17,24,22	56,43,58,37	20,17,23,22	44,32,34,54	169	226
18,17,24,22	58,43,59,36	20,17,23,22	45,33,34,56	169	230
3,3,1,2	95,111,115,98	11,4,7,5	95,98,103,105	298	169
68,84,76,85	52,49,45,42	99,91,98,91	53,59,54,46	298	242
33,45,43,41	142,149,153,129	44,40,63,43	163,143,156,168	236	298
113,126,151,120	101,87,91,91	141,118,126,129	101,87,88,91	298	230
108,106,124,109	118,157,183,160	132,89,94,128	192,157,156,193	257	290
6,7,3,6	21,23,31,21	6,5,6,8	28,25,29,28	241	252
34,37,45,41	59,69,60,68	72,82,68,60	100,91,84,85	227	298
9,27,16,18	4,3,3,3	16,13,13,21	0,0,1,2	214	267
12,14,12,11	1,0,0,2	17,5,4,16	0,0,0,0	214	267
12,14,12,11	22,17,20,17	17,5,4,16	14,9,22,20	214	198
1,0,0,2	22,17,20,17	0,0,0,0	14,9,22,20	267	198
3,1,1,3	14,24,17,22	0,0,0,1	12,19,17,20	267	198
44,44,37,52	12,14,16,22	35,37,29,39	24,20,13,21	298	257
43,45,37,52	1,2,4,2	34,37,29,39	2,2,1,1	298	257
31,31,38,40	38,32,29,30	28,23,20,27	18,41,19,26	257	260
30,29,33,39	19,23,22,26	26,22,20,26	28,28,20,19	257	256
0,1,0,0	21,24,27,27	0,0,0,0	30,30,20,19	298	256
21,19,22,22	21,24,27,27	22,25,15,19	30,30,20,19	260	256
67,61,66,71	63,47,46,46	34,36,14,29	31,25,29,28	293	277
50,53,60,59	71,75,60,70	31,33,31,30	40,44,11,44	277	294
21,34,20,32	31,28,22,33	40,33,13,24	45,21,16,32	269	296
13,27,25,15	0,0,0,1	14,10,16,4	0,0,0,0	239	298
5,4,4,3	2,4,1,2	2,7,3,2	2,2,0,1	212	215
0,0,0,0	0,0,0,2	0,1,1,0	0,0,0,0	271	237
185,236,238,258	176,198,180,151	256,201,189,210	137,112,161,148	298	255
45,38,39,42	119,95,106,110	45,50,38,47	96,109,114,111	214	298
48,39,42,42	28,33,31,26	48,49,49,47	53,33,33,23	214	197
117,109,134,103	29,34,33,28	82,87,108,123	51,37,35,23	298	197
20,17,14,14	182,162,183,164	14,20,18,21	170,200,215,199	274	298
11,11,17,20	9,24,14,20	14,13,6,11	10,11,13,14	207	214
45,45,36,47	98,127,147,104	46,28,34,38	97,83,68,104	207	281
45,45,36,46	17,25,27,24	46,27,36,38	18,17,15,16	207	281
17,25,27,25	74,69,65,46	18,17,15,15	57,47,69,70	281	222
48,61,77,81	0,1,2,1	71,65,54,69	0,3,0,0	281	293
48,61,77,82	74,70,67,44	71,65,54,68	53,45,71,70	281	222
55,53,69,41	135,160,129,120	37,51,37,66	119,152,141,132	221	298
55,53,69,41	164,171,145,133	37,51,37,66	148,165,152,146	221	298
71,80,64,56	51,32,40,36	59,59,46,49	41,29,37,33	252	214
54,49,57,49	54,62,76,56	34,36,42,34	62,63,52,73	223	252
485,459,522,494	431,413,512,485	541,503,493,576	538,456,554,572	274	266
26,29,30,21	43,45,48,39	18,23,22,25	33,35,40,31	215	289
161,194,178,162	102,148,134,136	171,151,173,156	142,112,171,110	262	217
1,11,2,2	103,146,135,136	4,6,5,4	141,112,170,111	262	217
0,0,0,0	213,205,204,183	1,0,1,1	206,181,186,189	226	262
171,181,143,128	213,205,204,183	139,108,151,164	206,181,186,189	254	262
23,27,18,14	213,205,204,183	25,10,10,8	206,181,186,189	298	262
8,0,8,4	2,0,9,10	2,6,1,2	3,8,5,9	283	295
9,0,8,4	0,0,0,2	2,6,1,2	0,1,0,1	283	295
95,78,99,84	57,54,58,48	90,61,89,81	48,49,49,49	280	207
201,169,180,180	199,233,190,194	139,160,168,192	167,178,207,218	294	298
101,98,111,109	170,185,201,206	137,128,125,128	237,180,199,261	287	230
197,144,160,124	174,186,204,206	198,214,215,190	239,178,200,262	287	230
87,61,118,113	84,83,109,92	95,94,75,86	87,88,85,81	202	195
10,7,5,6	1,0,0,4	9,7,13,6	2,1,7,6	298	224
8,11,10,6	24,14,20,18	14,10,11,5	12,17,29,8	298	194
7,4,2,3	24,14,20,18	4,3,2,6	12,17,29,8	298	194
1,4,2,7	1,3,3,1	2,2,2,1	0,3,2,3	215	209
4,2,3,4	1,3,3,1	4,0,3,4	0,3,2,3	221	209
13,19,19,13	1,3,3,1	20,20,18,14	0,3,2,3	298	209
12,12,11,10	1,3,3,1	10,13,9,15	0,3,2,3	298	209
5,6,5,10	1,3,6,10	6,3,7,13	3,3,8,1	221	215
4,2,3,4	1,4,2,7	4,0,3,4	2,2,2,1	221	215
13,19,19,13	1,4,2,7	20,20,18,14	2,2,2,1	298	215
12,12,11,10	1,4,2,7	10,13,9,15	2,2,2,1	298	215
13,19,19,13	4,2,3,4	20,20,18,14	4,0,3,4	298	221
12,12,11,10	4,2,3,4	10,13,9,15	4,0,3,4	298	221
9,10,15,11	1,1,3,4	20,13,17,6	1,0,3,7	298	221
8,3,7,8	1,1,3,4	10,6,8,7	1,0,3,7	298	221
75,83,93,92	201,215,216,188	73,53,54,63	220,215,200,195	298	260
82,77,96,80	72,89,99,78	79,63,87,87	103,90,96,99	282	298
74,78,99,87	11,3,14,13	72,52,88,104	22,5,11,16	182	218
41,36,37,33	56,80,61,74	31,34,28,29	42,38,45,50	209	204
1,0,0,0	8,1,0,1	0,0,0,0	2,3,1,0	179	188
0,3,0,0	9,5,1,4	0,0,1,0	1,0,3,1	280	218
35,48,17,25	19,21,16,21	26,22,31,50	21,19,17,30	298	245
23,19,14,21	19,26,17,23	17,12,15,28	26,20,29,29	245	260
7,5,5,7	24,39,49,48	4,6,4,2	32,36,24,23	249	229
30,20,39,15	45,54,42,47	17,16,9,19	21,15,20,34	298	298
27,39,26,40	39,34,28,40	27,37,27,34	30,43,35,32	259	247
16,12,20,22	0,0,1,2	6,9,9,12	0,0,0,4	289	161
3,0,2,1	0,0,0,1	0,0,0,0	1,0,0,0	298	272
9,18,21,21	121,190,132,138	30,16,20,14	109,117,74,78	252	180
3,7,7,8	121,190,132,138	14,7,9,7	109,117,74,78	298	180
47,34,30,38	6,9,10,7	20,28,18,25	10,6,10,4	236	252
384,355,403,386	417,395,366,387	363,359,362,374	396,300,367,331	298	271
254,298,237,236	267,282,264,280	187,147,173,212	259,211,188,236	257	263
14,18,16,17	44,59,31,39	13,12,19,29	43,40,42,51	238	262
52,52,52,53	0,0,0,1	49,38,35,42	0,1,4,3	298	298
33,46,41,33	25,40,44,28	57,29,39,52	54,38,34,36	279	250
2,2,2,1	13,7,2,7	0,1,0,2	5,4,11,5	181	255
755,730,786,736	636,662,735,728	776,610,729,811	704,524,635,680	251	238
484,482,516,450	747,735,821,743	433,441,423,469	831,710,736,727	238	251
436,429,445,485	405,379,421,373	379,372,365,413	382,367,368,460	236	230
446,412,407,380	518,506,604,551	428,342,395,365	483,480,476,437	217	236
10,5,9,10	460,458,492,456	8,7,9,7	424,331,352,390	196	217
15,16,10,19	35,25,16,28	11,21,12,23	9,15,18,16	298	298
27,21,15,25	4,5,5,2	25,20,28,25	3,3,3,0	189	264
38,43,50,44	18,29,23,27	42,51,42,41	30,34,27,33	257	213
16,23,20,26	47,54,48,46	28,19,18,19	45,44,38,44	204	255
128,138,74,92	54,70,58,67	90,107,101,136	51,60,62,67	292	226
14,29,17,12	51,65,56,65	12,15,27,18	45,56,59,67	292	226
74,99,75,71	24,60,64,55	84,90,71,77	56,73,55,71	261	292
7,5,1,3	24,61,64,57	8,8,4,3	57,73,59,74	261	292
29,60,41,40	24,60,62,55	36,46,52,39	56,74,55,71	218	292
88,64,55,64	92,79,44,62	79,88,55,66	59,67,53,94	262	261
23,24,13,27	23,16,7,10	9,11,11,24	9,5,5,3	298	251
15,13,20,10	24,24,22,26	24,8,11,18	13,30,26,11	265	287
3,0,2,2	0,0,1,1	4,5,3,4	0,1,0,1	254	216
5,0,2,2	1,0,0,1	4,7,5,6	2,1,2,1	254	216
3,0,2,2	0,0,0,0	4,5,3,4	0,1,0,0	254	216
3,1,2,2	0,0,0,0	4,5,3,4	0,1,0,0	254	216
3,1,2,2	7,14,12,14	4,5,3,4	21,11,7,11	254	253
3,0,2,2	1,0,0,0	4,5,3,4	0,1,0,0	254	216
0,0,0,0	7,14,12,14	0,1,0,0	21,11,7,11	216	253
0,2,0,0	9,14,12,14	1,2,0,2	20,13,8,12	216	253
0,2,0,0	7,10,7,8	1,2,0,2	14,5,5,6	216	226
0,2,0,0	14,18,13,16	1,2,0,2	18,15,10,18	216	271
1,2,0,0	1,0,0,0	1,2,0,2	0,1,2,1	216	253
1,2,0,0	7,6,4,2	1,2,0,2	6,9,2,5	216	271
1,2,0,0	1,6,0,4	1,2,0,2	8,7,4,3	216	197
1,0,0,0	7,6,4,2	0,1,2,1	6,9,2,5	253	271
