gene_id	CONTROL_REP1	CONTROL_REP2	CONTROL_REP3	CONTROL_REP4	PREECLAMPSIA_REP1	PREECLAMPSIA_REP2	PREECLAMPSIA_REP3	PREECLAMPSIA_REP4
gene-Gtf2h5	115.137413	106.613602	115.318747	118.877311	117.110385	132.130675	128.084995	112.699119
gene-Gtf2i	172.454053	174.78489	174.873816	178.55129	154.04503	140.250277	154.242068	150.885
gene-Gtf2ird1	43.315973	44.561416	51.216519	44.310576	39.94036	37.941494	36.688069	35.516601
gene-Gtf2ird2	14.842744	14.551358	13.727246	16.247056	13.468467	11.914648	13.52821	14.80085
gene-Gtf3a	75.608683	69.320745	76.261326	68.271376	63.753646	65.221838	71.713077	64.708227
gene-Gtf3c1	61.365612	66.798977	64.951115	68.126996	63.823762	59.889221	62.619811	64.102853
gene-Gtf3c2	46.796933	48.519266	51.363424	51.141106	43.574213	39.115595	39.806432	40.987089
gene-Gtf3c3	17.806291	17.589824	18.237746	17.068988	23.230232	20.631314	20.439867	18.21289
gene-Gtf3c4	39.287589	44.854149	45.276843	42.427194	49.234581	47.870575	47.659137	45.322869
gene-Gtf3c5	30.104888	29.689048	27.678326	27.332477	21.35438	25.213775	25.278063	25.070831
gene-Gtf3c6	33.611593	32.489318	36.20116	38.66544	36.234372	34.348578	34.984446	32.815561
gene-Gtpbp1	59.048469	64.348459	62.242791	63.30777	55.591135	52.563624	60.917099	61.4002
gene-Gtpbp10	15.487887	21.091241	15.62692	15.434848	17.752276	15.540593	15.42526	14.533269
gene-Gtpbp2	51.897021	56.538471	60.416736	55.900744	51.834292	54.254782	47.168962	44.06126
gene-Gtpbp3	15.236478	18.769733	14.383473	16.817892	14.050454	14.645622	13.618673	12.822868
gene-Gtpbp4	13.859595	12.569935	13.874193	14.623321	13.83261	14.148083	13.488002	14.854718
gene-Gtpbp6	48.202578	44.694569	46.113213	47.351334	36.010784	38.256963	45.045955	44.426653
gene-Gtpbp8	15.32486	18.433326	19.642982	16.99038	20.323642	20.718363	22.379483	18.73504
gene-Gtse1	7.010115	6.977684	7.69042	8.196856	5.965264	3.559798	4.002351	6.076368
gene-Gtsf1	0	0	0	0	0	0	0	0
gene-Gtsf1l	0	0	0	0.307238	0	0	0	0
gene-Gtsf2	0	0	0	0	0	0	0	0
gene-Guca1a	0	0	0	0	0	0.33212	0	0
gene-Guca1b	0.61248	0.184188	0.140524	1.110429	0.28035	0.464207	0.652806	0.88404
gene-Guca2a	0	0	0	0	0	0	0	0
gene-Guca2b	0	0	0	0	0	0	0	0
gene-Gucd1	17.423765	16.394683	17.249107	18.425406	19.82372	17.6606	16.841294	17.80311
gene-Gucy1a1	105.056913	107.540587	124.589846	109.69098	123.488412	122.74367	112.903276	107.271451
gene-Gucy1a2	8.944088	10.523036	10.026714	10.986576	14.483747	15.062425	13.625376	12.485273
gene-Gucy1b1	72.17919	72.763366	77.333015	78.082267	97.740609	101.81344	88.288034	87.685469
gene-Gucy1b2	1.674262	2.257967	1.465412	1.881344	1.011586	2.057345	1.783299	2.04346
gene-Gucy2c	0	0.038712	0	0	0.08383	0	0	0.039059
gene-Gucy2d	0	0	0	0	0	0	0.044773	0
gene-Gucy2e	0.238674	0.221584	0.169051	0.18907	0.429467	0.254916	0.280694	0.149694
gene-Gucy2f	0.278409	0.134267	0.133804	0.127468	0.279312	0.119054	0.22268	0.124243
gene-Gucy2g	0.286364	0.095616	0.166327	0.175864	0.084043	0.200638	0.20379	0.576921
gene-Guf1	30.109294	31.866431	36.059431	33.127666	33.587215	36.151306	29.605299	25.568607
gene-Guk1	105.36803	112.316784	104.841008	117.36111	102.365776	119.536833	123.181565	119.861996
gene-Gulo	0	0.145848	0.073398	0	0	0.076782	0	0
gene-Gulp1	4.867852	3.223531	4.028626	3.241296	3.171918	3.630977	3.725402	2.954059
gene-Gusb	9.876004	7.23142	6.737838	8.992695	6.961156	6.186878	6.25605	7.112886
gene-Gvin-ps1	0	0.016814	0	0	0	0	0	0
gene-Gvin-ps2	0.101443	0.033981	0	0	0	0	0	0.102963
gene-Gvin-ps3	0	0	0	0	0	0	0	0
gene-Gvin-ps4	0	0	0	0	0	0	0	0
gene-Gvin-ps5	0	0	0	0	0	0	0	0
gene-Gvin-ps6	0	0	0	0	0	0	0	0
gene-Gvin1	0.088437	0.445367	0.134342	0.26295	0.237736	0.175362	0	0
gene-Gvin2	0.141332	0	0	0	0	0	0.448334	0.184093
gene-Gvin3	0.032289	0.032479	0	0.018476	0.03598	0.017251	0	0.032928
gene-Gxylt1	10.98708	12.553683	11.422756	12.883618	14.257764	13.371697	11.08959	11.201302
gene-Gxylt2	0.454936	0.575118	0.511706	0.515336	0.891612	0.703614	0.372545	0.836011
gene-Gyg1	26.222286	23.881565	24.662028	22.561925	24.200381	25.258304	23.392356	24.780346
gene-Gykl1	0	0	0	0	0	0	0	0
gene-Gypa	1.399836	0.467454	0.665878	0.424846	1.643133	0.883091	0.996808	0.186479
gene-Gypc	3.814214	4.499786	2.517999	4.005849	2.924127	1.815579	1.927658	2.327722
gene-Gys1	16.596193	16.999109	14.965356	16.450337	14.311239	11.6752	12.841011	14.67105
gene-Gys2	0	0	0	0	0	0.099208	0	0
gene-Gzf1	21.77218	23.165479	22.130086	23.619326	24.190555	24.523536	22.61622	23.536064
gene-Gzma	0	0	0.277385	0	0	0	0.278644	0
gene-Gzmb	0	0	0	0	0	0	0	0
gene-Gzmc	0	0	0	0	0	0	0	0
gene-Gzmd	0	0	0	0	0	0	0	0
gene-Gzme	0	0	0	0	0	0	0	0
gene-Gzmf	0	0	0	0	0	0	0	0
gene-Gzmg	0	0	0	0	0	0	0	0
gene-Gzmk	0.188419	0	0	0	0	0	0	0
gene-Gzmm	2.546359	3.486952	1.997269	2.601561	2.262954	1.62173	3.199312	2.654385
gene-Gzmn	0	0	0	0	0	0	0	0
gene-H13	119.163692	121.02467	134.78703	127.308219	122.027497	132.525884	126.962088	134.823396
gene-H19	61.709541	67.630313	47.556099	46.761658	54.665525	37.071182	54.055124	62.307725
gene-H1f0	222.725374	232.294966	234.470204	254.946286	199.883896	154.955953	190.51236	207.595866
gene-H1f1	0.753235	0	0	0.421829	1.196162	0	1.498661	0.352646
gene-H1f10	110.151112	108.137895	92.399721	114.460541	80.811965	69.00912	91.479998	91.864956
gene-H1f2	16.302021	27.576396	16.460043	24.491868	18.916638	15.884965	12.620152	17.075788
gene-H1f3	1.738104	0.68894	0.701831	1.558722	0	0.348857	2.085409	1.635368
gene-H1f4	1.027399	3.733637	1.38291	0	2.909146	2.75131	0.342747	3.547686
gene-H1f5	0	0.329694	0.335794	3.357016	0.353495	0	0.666988	1.568813
gene-H1f6	0.773677	0	0	0	0	0	0	0
gene-H1f7	0	0	0	0	0	0	0	0
gene-H1f8	0	0	0	0	0	0	0	0.177245
gene-H1f9	0	0	0	0	0	0.575519	0	0
gene-H2-Aa	0	0.36347	0	0	0	0	0	0
gene-H2-Ab1	0.669674	0.334142	0.170034	0	0.546177	0.17336	0.175036	0.328153
gene-H2-Bl	0	0.157307	0.320183	0.455215	0.171601	0.163474	0	0.309603
gene-H2-D1	25.311817	25.150177	19.288901	23.120113	26.620718	27.206309	27.411464	25.943197
gene-H2-DMa	6.026529	6.134747	5.677384	6.192053	3.641028	3.836885	4.627119	5.0499
gene-H2-DMb1	0.601164	0.750567	0	0.851774	0.655524	0.780857	0.315805	0.443831
gene-H2-DMb2	0.732181	0.488266	0.401411	0.8316	0.575351	0.510179	0.646301	0.605047
gene-H2-Ea	0	0	0.208966	0	0	0	0	0
gene-H2-Eb1	0.104892	0.105017	0	0.23856	0.115212	0.110021	0.558303	0.313443
gene-H2-Eb2	0.126895	0.126901	0	0.05114	0	0.09512	0	0.045316
gene-H2-K1	7.055989	7.035894	5.15634	5.387978	5.62046	4.308904	5.788384	5.853399
gene-H2-K2	0.862941	0.574809	1.169913	0.812644	0.15712	1.175683	0.302777	0.283629
gene-H2-M1	0	0	0	0	0	0	0	0
gene-H2-M10.1	0	0	0	0	0	0	0	0
gene-H2-M10.2	0	0	0	0	0	0	0	0
gene-H2-M10.3	0	0	0	0	0	0	0	0
gene-H2-M10.4	0	0	0	0	0	0	0	0
gene-H2-M10.5	0	0	0	0	0	0	0	0
gene-H2-M10.5-ps1	0	0	0	0	0	0	0	0
gene-H2-M10.6	0	0	0	0	0	0	0	0
gene-H2-M11	0.210691	0	0	0	0.227546	0	0	0
gene-H2-M2	0	0	0	0	0	0	0	0
gene-H2-M3	0.389939	1.039713	0.396757	0.187465	0.876608	0.342866	0.412093	0.649124
gene-H2-M5	15.96493	14.224777	15.053267	16.10862	18.082062	16.207922	12.138634	11.036151
gene-H2-M9	0	0	0	0	0	0	0	0
gene-H2-Oa	0	0	0	0.230634	0.220818	0.209919	0	0
gene-H2-Ob	0.117499	0	0	0	0	0.062217	0	0.118471
gene-H2-Q1	0	0.246318	0	0	0	0	0	0
gene-H2-Q10	0.742174	0.991825	0.126159	0.283991	0.678667	0.536632	0.393674	0.122855
gene-H2-Q2	1.396857	1.012201	0.085822	0.618163	1.661589	1.893017	1.575007	1.348576
gene-H2-Q4	2.103006	2.010799	1.855859	2.39918	1.892773	1.607351	1.326475	1.240845
gene-H2-Q5	0	0	0	0.192395	0	0.351825	0	0
gene-H2-Q6	0	0	0	0	0.673654	0.338896	0	0
gene-H2-Q7	0	0	1.467835	1.022327	0	0	1.882813	0
gene-H2-Q8	0.182727	0.090411	0	0.093049	0	0	0.175105	0.081867
gene-H2-Q9	1.201737	1.084674	0	0	0.887393	0.571201	0	0.180042
gene-H2-T10	0.05342	0.053629	0	0.365835	0.1775	0.169911	0.115467	0.377569
gene-H2-T22	3.541539	2.895324	3.0751	3.203473	2.949812	2.917806	3.246915	3.478685
gene-H2-T23	8.260144	5.935142	6.188316	5.587008	4.744633	5.577796	6.404561	4.28551
gene-H2-T24	0.162942	0.353345	0.076303	0.157735	0.082547	0.092786	0.618164	0.150176
gene-H2-T25	0	0	0	0	0.239547	0	0	0
gene-H2-T26	0.647409	0.176956	0.1801	0	0.79236	0.183338	0.18496	0
gene-H2-T27	0.258952	0	0	0.146979	0	0.135119	0	0
gene-H2-T3	0	0	0	0	0	0	0	0
gene-H2ab1	0	0	0	0	0	0	0	0
gene-H2ab2	0	0	0	0	0	0	0	0
gene-H2ab3	0	0	0	0	0	0	0	0
gene-H2ac1	0	0	0	0	0	0	0	0
gene-H2ac10	0	0.886079	0.908462	2.005725	1.007333	0	2.562617	1.68252
gene-H2ac11	6.200917	5.014905	5.233525	2.764914	0	9.773146	9.147846	12.5274
gene-H2ac12	0	0	0	4.622228	1.704075	0	0.839711	2.485176
gene-H2ac13	6.1035	4.233232	9.036287	5.411942	1.39036	8.376977	2.58922	10.862059
gene-H2ac15	1.541307	1.526823	3.916232	0.864446	6.392375	1.526301	5.184324	1.396216
gene-H2ac18	26.493633	29.446342	44.28975	0	0	15.720599	15.679904	19.368401
gene-H2ac19	9.606908	13.258955	0	41.935786	43.138286	18.641768	26.123884	31.749189
gene-H2ac20	0	1.980854	0	0	0	0	0	0
gene-H2ac21	0	0	0	0	0	1.297712	1.232333	0
gene-H2ac22	1.035365	1.073686	0	1.16141	1.061462	0	0	0.96498
gene-H2ac23	339.370591	364.775818	370.503125	444.280578	155.303765	127.803405	128.099645	196.518333
gene-H2ac24	0	2.301937	0	0	0	0	0	0
gene-H2ac25	187.827586	249.365469	238.864524	251.588594	187.455824	212.547952	223.451842	222.306052
gene-H2ac4	0	5.628107	1.758442	0.943235	4.969696	1.67054	3.542693	3.479887
gene-H2ac6	2.007811	1.957356	2.991595	1.106513	3.080038	5.889368	0.948211	3.856677
gene-H2ac7	2.347405	0	2.428627	0	0.868684	3.079092	0	0.853509
gene-H2ac8	9.224213	5.380609	13.21663	7.880229	9.520233	6.281225	10.333331	10.232103
gene-H2af-ps2	0.103291	0	0.10568	0.117922	0	0	0.335067	0.469994
gene-H2aj	45.727969	42.912279	44.613818	45.13993	34.608496	44.448935	43.859532	39.347148
gene-H2al1a	0	0	0	0	0	0	0	0
gene-H2al1b	0	0	0	0	0	0	0	0
gene-H2al1c	0	0	0	0	0	0	0	0
gene-H2al1d	0	0	0	0	0	0	0	0
gene-H2al1e	0	0	0	0	0	0	0	0
gene-H2al1f	0	0	0	0	0	0	0	0
gene-H2al1g	0	0	0	0	0	0	0	0
gene-H2al1h	0	0	0	0	0	0	0	0
gene-H2al1i	0	0	0	0	0	0	0	0
gene-H2al1j	0	0	0	0	0	0	0	0
gene-H2al1k	0	0	0	0	0	0	0	0
gene-H2al1m	0	0	0	0	0	0.801757	0	0
gene-H2al1n	0	0	0	0	0	0	0	0
gene-H2al1o	0	0	0	0	0	0	0	0
gene-H2al1r-ps	0	0	0	0	0	0	0	0
gene-H2al2a	0	0	0	0	0	0	0	0
gene-H2al2b	0	0	0	0	0	0	0	0
gene-H2al2c	0	0	0	0	0	0	0	0
gene-H2al3	0	0	0	0	0	0	0	0
gene-H2ap	0	0	0	0	0	0	0	0
gene-H2ax	145.282556	151.849132	147.218437	158.820313	113.757389	91.118292	125.909894	134.87235
gene-H2az1	572.708236	554.455999	577.975708	585.376087	577.543173	549.505172	568.810937	616.649538
gene-H2az2	84.223069	83.872531	92.035567	94.751501	78.61632	79.0638	77.339538	68.891135
gene-H2bc1	0	0	0	0	0	0	0	0
gene-H2bc11	0	2.219359	1.135248	0	4.563859	1.105509	1.169749	2.002845
gene-H2bc12	2.73651	1.0877	0.925114	8.166208	2.371129	0.902987	0	2.464273
gene-H2bc13	1.044776	1.038687	0	0	0	0	0	3.757961
gene-H2bc14	4.960301	0	1.008273	1.112059	3.058883	1.967727	2.834558	0.892709
gene-H2bc15	3.050457	3.033909	1.035013	0	1.213271	1.009749	1.712946	0.908191
gene-H2bc18	0.943066	0	0.958008	2.11396	0	0	4.498687	4.247405
gene-H2bc21	12.597607	14.388319	10.044669	12.934587	10.021978	10.606689	10.482381	9.795314
gene-H2bc22	0	0	0	0	1.750587	0	0	0
gene-H2bc23	8.002428	3.255346	0.710898	0.808938	0	2.276751	6.55724	6.245701
gene-H2bc24	0	0	0	0.808938	0	2.276751	0	0
gene-H2bc26	1.807017	1.463978	0.851118	1.18852	1.612303	1.248445	1.495126	1.467403
gene-H2bc27	385.830037	386.240781	414.298356	359.537866	312.079352	346.356001	352.769188	383.455339
gene-H2bc3	1.914463	2.852059	0.972643	1.073151	0	0	1.825739	0.862183
gene-H2bc4	32.705491	36.997585	31.01761	43.29404	27.826811	23.69752	33.280584	34.982152
gene-H2bc6	0.555139	0.41763	0.495715	0.474671	0.352698	0.073325	0.205822	0.139539
gene-H2bc7	0	0	1.222239	5.151277	0	1.188426	2.274698	0
gene-H2bc8	6.948809	7.040961	2.502926	6.515515	4.639437	0	4.386356	2.11275
gene-H2bc9	0	0	0	0	0	0	0	0.742058
gene-H2bl1	0	0	0	0	0	0	0	0
gene-H2bw2	0	0	0	0	0	0	0	0
gene-H3c1	0	1.789389	0.916118	6.065318	1.927799	0	0	2.146455
gene-H3c10	2.442478	5.761868	2.947936	2.168184	3.110431	2.097908	4.44288	5.159821
gene-H3c11	0	2.955795	0	3.336178	5.335787	5.479508	11.607228	1.032194
gene-H3c13	0.938634	1.187296	1.072107	0	0	0	3.617085	3.825055
gene-H3c14	9.071756	12.715914	9.533234	4.737014	7.913377	7.593548	2.9919	5.325735
gene-H3c15	4.41087	1.302858	5.885848	3.459124	3.320567	1.959061	2.924566	1.378262
gene-H3c2	0	0.921839	0	2.082422	0.983232	2.007162	3.206178	2.70695
gene-H3c3	9.066612	5.004	2.048504	2.259191	2.153054	3.997383	7.63106	6.213229
gene-H3c4	2.210416	1.772155	0	0	5.766923	0.941615	1.986099	4.989466
gene-H3c6	0	0.513827	0.784653	0.290971	2.808609	0	1.845619	1.486439
gene-H3c7	0.262643	0.260885	0	0	0	0	1.337484	1.005486
gene-H3c8	0	1.882004	1.925674	0	2.024851	0	0.904068	2.561081
gene-H3f3a	2249.182899	2200.381144	2193.08953	2281.748261	2221.244672	2034.341667	2149.713473	2188.52763
gene-H3f3b	1044.080579	1051.197145	1075.304257	1084.394797	915.520823	859.062471	940.708442	891.093213
gene-H3f3c	4.984773	5.192706	3.382286	3.524706	6.528216	5.358174	5.17301	7.234693
gene-H3f4	0	0	0	0.769369	1.429707	2.042621	1.326657	0
gene-H3f5	0.97511	2.050534	1.855408	1.714588	1.980146	0.705304	2.032534	2.261262
gene-H4c1	2.36241	1.147839	1.402764	3.88145	5.890301	0	4.37558	0
gene-H4c11	0	1.389273	1.419793	0	1.411217	1.377285	2.632815	2.627327
gene-H4c12	0	12.155047	4.354583	8.538221	4.605695	1.502577	5.748062	8.746013
gene-H4c14	0	0	0	4.027653	3.603505	1.770346	0	12.902581
gene-H4c16	1.263575	0	0	1.418903	1.287048	0	4.788275	2.266672
gene-H4c17	5.419784	1.979206	3.187627	5.255292	1.573203	1.540813	0	1.5293
gene-H4c18	2.35918	4.232934	0	0	3.127072	6.124223	10.255291	9.595689
gene-H4c2	2.370446	10.628743	4.832166	0	2.882966	2.35037	1.124746	3.350269
gene-H4c3	1.903476	11.533901	0	0	5.740119	5.65091	3.612266	11.247146
gene-H4c4	3.178926	9.552137	6.50278	3.572716	10.611675	6.285333	13.532327	8.559646
gene-H4c6	8.923221	3.61205	0	0	0	0	1.70836	0
gene-H4c8	1.29428	7.745509	5.278582	0	1.316425	1.281612	2.450309	7.371007
gene-H4c9	23.687981	25.302309	30.683852	15.973148	20.709845	28.098348	20.913752	9.122133
gene-H60b	0	0	0.72779	0	0.515416	0	0.245586	0.461301
gene-H60c	0	0	0.056356	0	0	0	0	0
gene-H6pd	3.061003	3.308407	3.094197	3.177558	3.954098	4.508889	2.657934	3.957335
gene-Haao	0	0.32176	0.327459	0	0	0	0	0
gene-Habp2	0	0	0.070055	0	0	0	0	0
gene-Habp4	22.152568	22.291376	19.097878	17.688703	21.644501	23.707028	20.964606	19.219403
gene-Hacd1	43.736577	39.84633	33.778046	34.817007	38.009123	40.516556	40.584603	48.257448
gene-Hacd2	9.865042	9.530129	9.606004	9.459965	9.983714	11.474348	10.96595	10.796157
gene-Hacd3	121.820115	123.313091	123.976073	126.562174	128.741718	136.875115	123.534058	120.753347
gene-Hacd4	1.196061	2.18803	1.358685	1.653572	1.85664	1.453261	1.36113	1.365855
gene-Hace1	12.808	13.650814	15.528558	14.699869	15.80213	16.987827	16.761596	14.794962
gene-Hacl1	2.807474	2.985091	2.331887	2.949379	1.995555	2.227895	1.88062	2.726941
gene-Hadh	15.530194	15.940248	15.046622	18.653708	12.865025	7.958605	13.404051	16.367522
gene-Hadha	46.068361	55.717047	46.511858	51.119799	46.464076	46.359559	45.25102	49.716184
gene-Hadhb	34.177475	31.955346	32.007781	27.709032	34.551576	30.86099	29.39654	32.624427
gene-Hagh	28.947301	24.182678	23.435628	27.803511	26.344623	25.457217	27.186431	26.71679
gene-Haghl	72.998308	72.855334	75.716687	72.437761	56.591177	60.798265	60.547016	54.387491
gene-Haglr	0	0	0	0	0	0	0	0
gene-Hal	0.056135	0	0.057324	0	0.062146	0	0.060618	0
gene-Halr1	0.707532	0	0	0	0	0	0	0
gene-Hamp	4.617065	0	0	1.729432	3.108076	0	0	0
gene-Hamp2	0	0	0	0	0	0	0	0
gene-Hand1	0	0	0	0	0	0	0	0
gene-Hand2	0	0.072845	0	0	0	0	0.078056	0
gene-Hand2os1	0	0	0	0	0	0	0	0
gene-Hao1	0	0.163973	0	0.186325	0.090172	0.086201	0.262971	0
gene-Hao2	0	0	0	0	0	0	0	0
gene-Hap1	66.43474	56.703626	37.406615	65.815612	76.728908	72.085906	88.620941	69.419619
gene-Hapln1	0.200793	0.19773	0.117328	0.065596	0.255186	0.12228	0.405975	0.233234
gene-Hapln2	0.236485	0.284982	0.507215	0.370417	0.15731	0.339498	0.431585	0.414759
gene-Hapln3	2.342601	1.743605	2.514538	3.423144	2.024611	2.307683	1.383646	2.955386
gene-Hapln4	0.630291	0.126627	0.343516	0.287993	0.279754	0.267936	0.364523	0.212778
gene-Hapstr1	35.169696	39.683194	33.758753	37.035374	37.527777	36.261416	36.189352	34.640718
gene-Harbi1	10.836125	9.551184	10.989236	11.250903	9.660565	12.218566	10.404681	10.449478
gene-Hars1	92.895776	97.899838	93.110207	101.214465	96.561502	96.275576	102.823412	99.931215
gene-Hars2	31.45372	32.551878	34.217391	29.381888	32.863065	35.250349	28.711636	25.70005
gene-Has1	0	0.157912	0.160666	0.089724	0.347472	0.16611	0	0.315945
gene-Has2	1.319658	1.6053	1.171535	1.309786	1.427478	1.626393	1.169943	1.585776
gene-Has2os	0	0	0.998008	0	0	0	0	0
gene-Has3	8.183222	9.206114	7.734649	8.428389	11.789034	12.019901	11.795663	12.082206
gene-Haspin	2.102221	3.276398	2.259839	2.714754	2.082621	1.582986	1.971893	2.344855
gene-Hat1	28.626398	32.837921	36.755681	36.906196	35.248877	30.21197	29.55958	36.550104
gene-Haus1	16.516185	15.835167	21.109963	15.094289	14.480498	14.819899	12.16714	12.490612
gene-Haus2	23.247984	22.004393	23.321651	22.03413	23.179245	21.838475	21.473931	19.525082
gene-Haus3	12.001163	9.708006	12.849483	9.371057	13.883923	11.464692	11.3791	12.100331
gene-Haus4	14.192568	14.410519	12.893131	14.927267	12.124089	9.829863	12.499057	13.266815
gene-Haus5	12.919245	16.976208	16.590144	16.669887	13.932904	10.972793	10.925998	13.196465
gene-Haus6	10.596116	11.431244	11.504513	9.921277	11.443385	11.612341	10.805399	8.476633
gene-Haus7	40.183523	36.83559	34.333089	39.285196	36.316431	28.867701	35.638572	31.172082
gene-Haus8	26.557591	29.921572	27.413372	27.604417	27.708774	26.056573	27.325343	30.985281
gene-Havcr1	0	0	0	0	0	0	0	0
gene-Havcr2	0.573631	0.345451	0.292874	0.719994	1.015886	0.1823	0.495376	0.115718
gene-Hax1	50.37928	50.312031	54.906787	53.304787	58.6163	56.110972	53.199168	57.377511
gene-Hba-a1	3143.716285	3452.265232	2907.657934	3156.857872	3279.331546	3140.15117	2827.72335	3242.46024
gene-Hba-a2	1993.764545	2127.789917	1967.820658	2026.80328	2131.507975	1942.124269	1853.852736	2058.216044
gene-Hba-x	0.592776	1.758633	1.199188	0.663006	0.619238	3.525205	4.604185	2.168272
gene-Hbb-bh1	0	0	0	0	0	0	0	0
gene-Hbb-bh2	0	0	0	0	0	0	0	0
gene-Hbb-bs	3076.115664	3228.93959	2863.87361	2882.884268	3608.32508	3636.833319	3100.802341	3168.251777
gene-Hbb-bt	973.180388	1137.539411	978.091158	1011.819907	1171.511476	1276.029661	1071.049521	1082.52073
gene-Hbb-y	1.110381	1.648154	3.368423	1.242438	1.162312	0.550761	1.622354	2.54647
gene-Hbegf	12.690075	12.188515	12.400559	12.237475	9.174673	10.489058	13.076559	10.253076
gene-Hbp1	42.416042	45.113244	42.515034	42.886103	47.940645	46.336894	41.405408	43.488304
gene-Hbq1a	0	0.57975	2.371852	1.311367	0	1.743429	1.708472	0
gene-Hbq1b	0.747263	1.110352	0.754246	2.510958	1.186959	1.121554	0.371867	0.700023
gene-Hbs1l	71.550508	75.971397	70.173355	66.114453	66.998518	66.098754	64.176811	60.97669
gene-Hc	0.13298	0.267376	0.081597	0.273729	0.118343	0.226853	0.057946	0.027047
gene-Hcar1	0.186288	0.233854	0.047581	0.106364	0.103278	0.098894	0	0.047109
gene-Hcar2	0	0	0	0	0	0.090673	0	0
gene-Hccs	23.714428	26.594447	20.960013	21.489337	23.939274	20.352765	21.553212	22.71732
gene-Hcfc1	60.191568	69.686136	72.020417	73.046564	70.672331	61.969083	67.083875	65.738929
gene-Hcfc1r1	86.215086	85.10413	66.42929	79.354937	72.419662	73.43962	84.977668	72.932495
gene-Hcfc1r1-ps1	0	0	0	0	0	0	0	0
gene-Hcfc1r1-ps2	0	0	0	0	0	0	0	0
gene-Hcfc2	18.793972	19.619165	19.711462	19.470507	24.058772	25.695641	23.606091	22.668031
gene-Hck	0.787537	1.026431	0.883661	0.807518	0.955547	1.245821	1.098228	1.184793
gene-Hcls1	1.317493	1.238092	1.259694	1.125477	1.361621	0.954531	1.411788	0.907592
gene-Hcn1	4.215172	3.899702	3.821314	4.538463	4.22023	3.85663	3.768659	4.677414
gene-Hcn2	15.561941	13.182631	11.94806	13.19094	13.12409	16.265227	16.381533	13.950541
gene-Hcn3	48.331646	50.83957	51.489042	55.478754	51.804349	55.69636	50.881777	47.182772
gene-Hcn4	19.426616	23.989822	19.982532	23.706698	23.432303	23.571276	25.060692	23.962917
gene-Hcrt	0	0	0	0	0.659168	0	0	0
gene-Hcrtr1	0.495955	0.692486	0.515282	0.477341	0.637367	1.009838	0.900564	0.674647
gene-Hcrtr2	2.510108	1.391349	1.213219	2.642418	1.713052	3.630723	2.470759	1.988446
gene-Hcst	0	0	0	0	1.2654	0	0	0
gene-Hdac1	47.054331	52.276168	47.498097	50.838079	45.5553	45.852474	47.497236	49.922647
gene-Hdac10	23.946059	22.717516	25.291903	23.325782	22.535594	24.939676	20.041001	19.190045
gene-Hdac11	40.695607	40.311662	35.305695	40.527085	41.432187	45.213128	43.293425	39.700716
gene-Hdac2	351.467823	364.724353	368.012127	352.214364	382.19142	363.701991	375.831444	368.528544
gene-Hdac3	105.318193	102.675359	99.64262	108.549678	93.381029	102.29108	95.954702	95.316893
gene-Hdac4	14.712452	15.171264	14.651549	15.00111	16.065108	14.088196	14.597199	14.88833
gene-Hdac5	75.024209	75.897135	77.251517	74.432076	72.960275	69.84633	74.010499	75.248745
gene-Hdac6	49.951335	49.926656	46.650723	50.604655	48.676602	45.457132	44.672476	42.98364
gene-Hdac7	41.950387	46.181417	46.713465	46.932552	44.678562	42.018983	36.619084	35.537031
gene-Hdac8	18.964017	15.478092	21.3641	18.554367	18.513273	15.787702	15.63752	19.324949
gene-Hdac9	12.163213	12.165555	13.409749	11.460355	10.041353	10.917482	12.151904	10.991736
gene-Hdc	0.799908	0	0.476252	0.912125	0.957724	0.140954	0.287039	0.536557
gene-Hddc2	47.643857	44.914993	45.172407	44.975731	49.996434	48.997497	57.022758	49.884138
gene-Hddc3	20.062438	18.930037	19.778762	17.726581	16.157973	15.721856	19.328524	15.59222
gene-Hdgf	214.701992	212.252405	215.781457	210.156754	177.593363	154.454639	181.058447	189.637992
gene-Hdgfl1	0	0	0.085234	0	0	0	0	0
gene-Hdgfl2	83.871281	89.639435	88.073287	90.119607	81.389961	71.160503	70.142982	73.676115
gene-Hdgfl3	116.778107	121.212392	120.433823	124.909474	134.147394	133.355102	131.633723	125.328971
gene-Hdhd2	37.649091	33.623846	35.147769	35.519177	35.16398	34.781186	34.555294	33.974794
gene-Hdhd3	4.077491	4.837317	4.726588	4.388044	5.256239	6.998687	4.029186	5.480646
gene-Hdhd5	20.849382	20.257215	19.652538	19.158822	22.762234	24.091331	18.045166	18.83932
gene-Hdlbp	58.471199	59.566959	59.070883	58.985324	62.636267	66.348444	63.864631	65.207758
gene-Hdnr	0	0	0	0	0	0	0	0
gene-Hdx	2.929284	3.963888	3.268181	3.16816	4.284576	5.205633	4.093451	3.463653
gene-Heatr1	14.538486	14.388517	14.808005	15.961448	17.610513	17.777965	16.321718	16.684675
gene-Heatr3	26.497326	28.016536	28.150295	26.734432	36.700413	28.074216	30.768515	29.669187
gene-Heatr4	0	0	0	0	0	0	0	0
gene-Heatr5a	7.075581	8.39317	7.103526	7.841192	9.118489	8.637569	7.905747	7.829488
gene-Heatr5b	22.743585	23.737716	24.373343	26.498064	29.308584	28.002582	28.815471	29.351121
gene-Heatr6	23.790931	22.868197	25.114355	26.49651	25.593159	24.606814	19.747099	21.194107
gene-Heatr9	0	0	0	0	0	0	0	0
